ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
6v39xVS6Vpmnun982EF8XH,the magic beans,26,17002,"jam band, jamgrass, jamtronica",2016,2024,20,1,44215
6gVfJrACKmIeDRXBQV2qrQ,new orleans nightcrawlers,10,6763,"brass band, second line",1996,2023,6,10,3408
7ljHszidUrPozzc2HtsL3y,wild strawberries,15,3113,lilith,1995,2021,20,1,12174
7DOzSizeFZxp982HjgczbL,michael bryan,18,197,soul,1984,2017,4,2,626
3KozMLMh8J2iR3jmwndtfX,otherkin,20,19468,"english indie rock, irish indie rock, modern alternative rock",2015,2019,11,1,24506
3jxlXqh6SD2hMUgYEHUNwG,exmortus,22,32150,"new wave of thrash metal, technical thrash",2008,2023,18,1,24004
51Rlwvwkj8L3zakIRr6dUV,seb wildblood,42,42648,float house,2015,2024,20,1,436620
37nE9g0LRDhDSIejDuPKPS,evil needle,35,41636,"abstract beats, chillhop, vapor twitch",2011,2024,20,1,110239
4ZOds11FofSR1zMLXCuR1t,embracing,0,340,swedish melodeath,1998,2009,3,4,62
3TXbyJdZQcD1UfuUciVmJQ,hildamay,0,493,british alternative rock,2011,2012,4,7,108
1F0VVhw2sUlJONnuGXbnQm,ricsárdgír,25,12345,"hungarian rock, magyar alternative",2013,2023,9,1,18488
2UlvoCLWKlQ2NmE8W06YDh,final conflict,8,5659,"anarcho-punk, california hardcore, crossover thrash, crust punk, hardcore punk, thrash core",2012,2014,3,3,2701
1vAcVpBfkfthBcu2G7GkLm,roby lakatos,15,6014,salon music,1998,2021,13,13,105155
4zjmYQZwBEdE7VhjNwmX83,josh hodges,20,4178,indie garage rock,2004,2014,2,2,29356
5FG6VwzfGvEUyJk4t0EDRc,michel magne,17,4195,"french soundtrack, vintage french electronic",1956,2021,20,2,14925
2ZYwxf9Rf8T9Y2Mr7jnb5P,bastardos del under,3,1387,punk,2021,2024,8,1,541
4HBtdRzZxxJCKbKnq39bSF,billy bultheel,10,794,experimental synth,2021,2024,4,1,2635
0Ld26D4Ya5Od7ZZpLanfQJ,dj candlestick,44,9342,chopped and screwed,2020,2024,20,11,426643
0HFirn5VruMovsRmFX02hT,gwenwed,2,1638,rock quebecois,2001,2004,2,15,555
0cljqRBWiEmXSI4vXvMFl7,liquid child,27,2859,"bubble trance, german techno",1998,2007,4,8,85364
6dpBuQU6XAlph0tVtZ85th,the charleston chasers,15,2573,"british dance band, hot jazz, vaudeville, vintage jazz",2001,2015,6,20,6272
2GmmkFnq13lWOyIMUF6AnY,james tyler,34,676,historically informed performance,1972,1980,2,24,222012
2ncBhrvD34emDwq1uGd1L5,søren juul,2,1980,"danish indie pop, vapor pop",2016,2016,2,1,862
3vPllNIYJGwwuLy6EWmXqz,destructors,4,3238,"anarcho-punk, uk82",1982,1983,2,6,709
3y87PGuBh97sRWZKz3JmiY,johnnie johnson,24,3977,piano blues,1995,2019,4,3,29481
1R1hwKrqqLqYiD53NtXEBJ,akademie für alte musik berlin,44,13339,"barockinterpreten, baroque ensemble, classical performance, historically informed performance",2020,2024,20,54,242106
0Cn4yjRG7JFC5DhZfnEYzz,max ionata,25,2035,italian jazz,2003,2023,9,8,11451
2trPBzjIxkW4PBCoJ9EMff,in tua nua,11,3406,"celtic rock, irish rock",1987,1988,2,14,6834
33Q1XTzgBySwwAQKQSDvnA,blackout beach,1,1520,vancouver indie,2005,2013,4,14,185
4iwfTVBJGGtaCAgy2K0PAd,radůza,31,32080,"czech folk, czech pop, czech rock",2001,2023,16,1,44377
6Ml4ZiHMhDlDzIWmb4nBNY,monoblok,1,249," classical , electro , rock ",2010,2021,7,6,305
4TWQE6hZTzoAIWHJcGc7Ld,pete um,0,267,"british experimental, cambridgeshire indie, outsider",2003,2022,4,21,79
4BTBJdyUrQb8Zi5MlpOEt3,big league,7,1796,rock,2016,2024,13,2,1634
1E4r5qziZja6v8jA7iTqjn,negra li,54,81912,pop nacional,2004,2023,20,1,1799379
6H2FIeDwx8DJHiwIMIDyYB,sarah beth briggs,0,87,british classical piano,2005,2023,10,12,150
3FTzn86WmApHmwBMGVSEXE,kid sister,25,15870,"bmore, chicago rap",2009,2019,7,1,10089
2QAePUoJZoXdZAWCN07FFt,b.o.l.t. warhead,0,170,norwegian hip hop,1993,1993,1,19,61
1sZME4PPfkKoKS0eTWBKg3,albedo,8,153," classical , orchestral ",2008,2021,14,5,2402
2NHZXdh4W3waGwVk3CdP4T,downplay,39,47147,"gymcore, hard alternative",2006,2022,8,1,260087
7JL8PgOQe05PjPZtwBfR8x,fokofpolisiekar,36,88371,"african rock, afrikaans, cape town indie, south african pop, south african punk, south african rock",2003,2023,15,6,88014
4971E5bh4BFO4bfVNAxaQq,stuart m. frank,6,286,shanty,1980,1980,1,15,1671
18MFcGBHtyW0mU3ufcm0X1,diane guerrero,56,10184,movie tunes,2012,2012,1,9,3289698
2ZIXfnDJdFNneTFvWW229N,auxiliary tha masterfader,3,406," modern , contemporary ",2010,2022,10,4,1067
6lnSL91XbQXZJZw60GyyAi,le luci della centrale elettrica,34,110676,"italian alternative, italian indie pop",2008,2018,10,1,54345
6Thj4yZk8j3OACRUG8nAtU,madteo,4,3516,outsider house,2010,2023,8,2,1557
4V8sGORXxZsA7OhudqwA4S,the incredible staggers,9,2479,"garage rock revival, trash rock",2006,2010,2,13,2222
6iqUZDrDngJ6LIHlJm5BpT,international show,22,2665,"christian hip hop, christian trap",2019,2024,20,1,30563
1cqgTAFV7jTXVQ3IXaYj8m,bournemouth symphony chorus,26,1231,american choir,1997,2022,4,17,71030
2NXsKN4fzDJJP4nQgs4S3s,blabpipe,3,351,rock,2015,2023,6,6,478
1rxhmvc4pue9A2fEXnLT97,ryan stevenson,51,134734,"ccm, christian alternative rock, christian music",2007,2024,20,1,1135640
47wmOuObU5RGLiiCpsnAS4,the native cats,4,917,transpop,2009,2023,12,2,1050
4P2GK33pwXyjhiTEFwsssA,nicole graham,19,205,electro jazz,2003,2008,4,4,11772
1RHcj161jldxUFQxuv2smS,plantrae,23,25343,"glitch hop, livetronica",2013,2019,9,1,31455
2vRwzuZw4CE0TJPwZocefy,papa tullo,5,523,"deep ragga, old school dancehall",1982,2019,2,1,1475
6sqY3TaAH0Vc7LvhS2E5qf,ryan edgar,8,537," christian , modern ",2013,2021,4,1,315
1CjEkiQwnjKHf77KCTtlV9,truelove,9,23," hip hop , pop ",2020,2024,18,1,134
53oMqYm3Y5uqLEO4f966Bu,hakka muggies,2,304,rock,2017,2017,1,17,238
2zD5NNTrgXT3o2RVrRBvv1,kaboose,15,2492,native american hip hop,2007,2024,20,1,10154
1Qa9wkeKDGubRkeVHpbRN4,blacklist 9,0,1675," metal , modern ",2022,2022,1,6,84
3TzQ93E6SFiCDUIBQww1ZT,vrakfeber,0,236,rogaland indie,2020,2020,1,10,61
4m8YgyH0msUxsVx1QfCcMz,ryan amon,31,2991,"epicore, soundtrack",2012,2021,10,5,92377
5QhUYmXPM0Us2fRKBCNdZ1,petit vodo,0,162,garage punk blues,1998,2018,5,15,82
6Ca0p9GECZvcw72fBW5vx3,mimi goese,27,1291,modern,1998,2020,4,4,592
368aRJH50P49oc77TXZ88R,midnite city,19,3225,"melodic hard rock, nwocr, sleaze rock",2017,2023,10,5,8241
5PjLqx9ZQkR9yxlN4bBhwf,play pretend,0,6," house , tech ",2021,2022,4,1,6
0rcNMmBMbi0aBCalbO4lPB,flowered up,18,10841,"britpop, madchester",1991,2024,5,2,13791
6qYd7xlmeeeDkPfx6mZ9PV,almafuerte,49,222688,"argentine heavy metal, argentine rock, latin metal",1995,2022,12,10,293896
7ldGhpbw4LYeHWa02LiENR,pleasure venom,13,12950,black punk,2016,2022,7,6,7777
20fSMaSu7M2uWzcXmwIh8l,savage bliss,0,27,metal,2018,2020,2,1,9
1kLU4FT0l2Bayn8Vir6jo3,lidell townsell,14,1755,"chicago house, classic house",1992,2023,20,4,12425
4icuZTJZA4AOw2BWuKdspv,jeffrey biegel,16,1016,american classical piano,1993,2024,19,1,14132
1fvz0vd4P0LNMkAysF1ivk,al b. sure!,42,580115,"contemporary r&b, new jack swing, quiet storm, r&b",1988,2023,9,4,369588
0AYbI5La2T8vNuNPuEGMeN,a plastic rose,3,1718,northern irish indie,2010,2014,8,2,414
0UI6CIf4OCOHk1oHCDLsUS,the brow beat,21,7891,j-division,2018,2024,13,1,5774
6v8lYzIVcmeuPkoobFl7Dx,close lobsters,18,10067,"c86, scottish indie, scottish new wave, tape club",1987,2020,10,4,12399
0siN6HqX23qhrmnGZZvJLi,los de juancho,30,2703,vallenato moderno,2019,2024,14,1,151111
68h2f0WXn4zEctSgNYozXx,aaron tveit,49,44251,"broadway, hollywood, show tunes",2013,2020,2,1,709917
0xGyljrlg0zVszt72OTclL,polska orkiestra radiowa,23,293,orkiestra symfoniczna,2011,2022,6,6,48562
6Kcax12zGyJGkuEYRcidcm,emma smith,30,4536," singer-songwriter , jazz ",2020,2024,16,1,87474
7pypoITGvMMpNOJwMP0PN1,cold rush,15,1991,"progressive uplifting trance, uplifting trance, vocal trance",2015,2023,20,3,12171
6zrYVEFX8UvqKu99mWVOKs,stray theories,14,1654,ambient,2012,2022,14,2,10537
0ZwOXLAShi7CxYTEu791mc,katy vernon,0,339,americana,2012,2021,4,11,86
2cQL3O2NE2Dnzys6lJxjsn,flowz,12,14076,australian underground hip hop,2013,2015,3,6,4785
4pWRro00gdnq90CwBmSCtv,akc misi,35,40196,"hungarian hip hop, magyar trap",2019,2023,20,1,50285
2LKT9YGEiIoMAxtCjAJ6Sn,koniec świata,33,42833,"polish punk, polish reggae",2004,2021,12,1,51844
6rNu1h2bZtfgDuZC5FWGel,childsplay,41,55288,"basshall, dutch hip hop, dutch rap pop",2016,2024,20,7,441966
64hrBJjIRq2c4QrJHLBova,dean wolfe,0,38," ambient , jazz ",2005,2018,20,3,118
03NHhY1mdWC3Hf9uJEnomj,erin & the wildfire,11,2852," indie , soul ",2014,2024,14,5,2495
1AtvUcqST0WMtucYCoH33D,alan kogosowski,0,26,australian classical piano,1994,1994,1,27,94
0y0bjZPmOn8OIR9VNCGoCj,nygmalion,0,461,metal,2022,2022,2,1,85
1vd7OHxzKOJeFKjN1M7VTb,drunk mums,29,32076,australian garage punk,2011,2024,11,5,44891
4cpk3ny7lvBFQ1fxDuvzCe,jasmin kaset,2,1476,nashville indie,2011,2021,5,2,443
17zDxjLS5RonoRjGUZRFQG,kim salmon,1,1399,perth indie,2013,2019,2,2,236
4nIWSWxET8QsNicwHn5hKC,kuhn fu,1,482," christian , metal , modern ",2017,2024,12,1,132
4Iiidb9Wqw3kMFVEMxtEyf,subway daydream,13,5829,kansai indie,2020,2024,18,1,4038
5lH7OibI0K6iH84tENETWN,quink vocal ensemble,5,397,vocal ensemble,1984,2016,13,17,1082
67CqEIMpWuNb6MnpTKjlFv,steven sharp nelson,38,42459,"lds, lds instrumental, slc indie",2006,2014,4,12,132507
2EoCwZo2xMt4mkFRwlgqb2,la revolución de emiliano zapata,42,33860,"mexican classic rock, mexican rock-and-roll",1970,2024,19,4,537776
0DwNnz2tAnh4AVEdeMXoIm,josé moraga,3,492,jazz chileno,2018,2024,6,1,340
2BtkOvKNQUqyBvK5pnSx3P,ronu majumdar,29,49139,"bansuri, hindustani classical, hindustani instrumental, indian classical",2010,2022,20,2,60506
0I41eRborhL06flPueNFLE,dagga,24,225,pop,2020,2024,14,1,42412
6keyi1tIl9CeJf5M3ZHXT8,lucas bird,10,887,ukrainian indie,2018,2023,11,1,2355
1qFhlVTbKCuazGzJLJFxCq,ernesto gavazzi,11,111,italian tenor,1989,1993,2,51,2035
6NVLpHeFkhZehFwAusQ6oN,ralph glomp,0,201,esperanto,2016,2024,3,16,76
5wERxGUf4rAPnGdfLDrewa,kazuma okabayashi,28,1879,"drone ambient, organic ambient",2021,2024,20,2,65436
1FBDnjhFDAxvrvTttrpLAs,expendiency,0,602,indonesian death metal,2018,2020,2,1,129
6hL8IlB7tKuRiqChLyEJGr,hoffmaestro,34,111182,swedish reggae,2006,2017,6,2,135124
2v6uzRepK0kPxlazqL0xBv,leon markcus,1,441,"singaporean electronic, singaporean pop",2015,2024,19,1,243
7H9BHRpRnP55YwZpFLAVmd,axel bauer,35,60532,"chanson, french pop, french rock",1984,2022,17,3,252691
2XS2MrkksPqxbs0jputTr8,jeff meegan,26,1270," classical , pop ",2020,2023,20,7,33525
292IFFgdIMZCMOQwFd1NAq,joculatores upsalienses,9,1048,early music ensemble,1990,1990,3,28,2610
1gUWuJGz9ReDHlzssSxYJi,eryx,0,25,rap,2022,2024,5,1,17
4ihTfE4MtCrKerRYHU7e4p,tommy tee,30,10107,norwegian hip hop,1998,2023,20,1,60535
0r10toqQZwzicT4CjvWM0Y,lorena astudillo,16,7795,"folklore argentino, folklore nuevo argentino",1999,2022,15,1,9382
5Kur13kkU4pOoNFAE8K0YF,zuli,13,10655,"arab electronic, arab experimental, deconstructed club, grimewave",2017,2023,8,6,7496
6WqTLoBuodrtQEYRhUnWIJ,mountain sprout,18,8446,neo-traditional bluegrass,2001,2023,13,1,11620
5MvTyp1ILPh1FZupAcFffI,pompis,33,29063,"dancehall guyanaise, trap antillais, zouk riddim",2014,2024,20,1,36351
0mVqMVcS4fE4Rc2zJ6vrBo,mr. breathless,19,1347,finnish rockabilly,1997,2024,20,4,20739
2WDAb6xQsUf8Hp2Yum9VYl,cosa nostra strings,16,347," classical , metal , jazz , rock , funk ",2020,2024,19,1,23509
07MiScs25YZlJ3OrsF3GIK,mihka!,23,9875,sky room,2016,2021,10,1,36516
4UvLjYT7YtLuDYx31625Xu,geechi suede,8,975,bronx hip hop,2016,2023,10,1,610
2q4NtYnYJ3Hi5F72k1E4MA,summer babes,0,46,seattle indie,2011,2011,1,11,32
1ByxYfnFGrxRhVv7zD0TX0,suspense heroes syndicate,4,187,russian ska,2015,2023,10,1,365
1cXjeY6DeuvHqOLioXcHZk,shubha mudgal,41,252680,"filmi, hindustani classical, indian classical, sufi",2003,2023,20,7,637048
39QkTuJ9zylGBORUD2GYKm,alien roy group,14,134," soul , rock ",2021,2023,10,1,762
516y58olcuUrswwqn0a9Lu,lisa lavie,4,1397,canadian pop,2015,2017,2,1,144
24eQxPRLv3UMwEIo6mawVW,halogenix,37,31958,"deep liquid bass, liquid funk",2022,2024,20,1,206388
0flT1BuD6A7wuR9zIByqb5,quilo sa razza,8,695,rap sardegna,2020,2024,20,1,326
58YAWMcfhWSZsU1kZTzauS,suffer remain,0,75,malaysian metal,2015,2015,1,6,12
4hXT6A14n901v8DU5Of337,kayef,50,200531,"german pop, german r&b",2013,2024,20,1,911386
0ETj8Fz7tzn3vCHKFhbRLU,techmaster p.e.b.,20,10704,"bass music, miami bass",1993,2022,13,1,12319
4c4L0OatL6eEW86Jj7RIF5,on-u sound,17,2170,experimental dub,2017,2020,7,2,19172
1YpGuNKWzJyqtRLlYgjhYS,simakdialog,0,460," classical , metal , jazz , traditional ",2002,2013,5,5,70
1OLfA1s1ijWMElfHrWmu9h,tumenggung,0,224,indonesian thrash metal,2020,2020,1,10,49
3CdzUHLLFRLj9HhNo0qKlX,suicide forest,3,1124,depressive black metal,2017,2021,8,4,522
4nXA2Ry7hVWNves3GbpYtB,massimo vivona,1,408,ambient trance,2007,2021,6,3,234
1q7T9rFQ2a2ukA1PU51fo3,koba lad,66,3395837,"french hip hop, pop urbaine, rap francais",2018,2024,20,1,4313359
0XAhTuBzcn9CXQKMX6S22h,johann wilhelm wilms,5,3469,"classical era, early romantic era, german romanticism",2004,2023,12,8,2204
4MY00RhSxz9sIaTKQX8q7b,prince charles and the city beat band,10,1550,synth funk,1979,2014,5,11,5767
3oG7oqtGpFZqWmf4wMpCSA,filthy christians,2,2147,swedish grindcore,2009,2009,1,19,487
6wFwvxJkurQPU2UdeD4qVt,the jungle giants,53,260355,australian indie,2013,2023,20,1,1721217
0VHpKeOBjXaj2bXt0QDPX9,cady finlayson,0,143," classical , traditional , folk ",2002,2022,6,1,140
2BBICExunBsDe99fE7x2oW,"autumn, leaves, scars",17,3072,"blackgaze, romanian black metal, romanian metal",2016,2021,2,9,11464
3jHpRMOpIbYNdqMQTMxNZg,il tempio delle clessidre,1,1596,"italian modern prog, italian progressive rock",2013,2017,3,1,179
6rs1KAoQnFalSqSU4LTh8g,back number,69,4547959,"j-pop, j-rock",2011,2024,20,2,3999466
37Vm3rV8sqYw8IzZemILGg,anthony red rose,13,3844,"deep ragga, old school dancehall",1994,2024,20,1,6849
19YqJFv1Z3IYLdTzMe3f7J,bifrost arts,28,13521,"christian indie, roots worship",2007,2016,4,13,41250
0ckkj0a9CvIJr4h84B0OlN,the clovers,41,46657,"doo-wop, rhythm and blues, rock-and-roll",1956,2023,11,2,604316
4t7cXknOhDaLLxz0cdjg0g,brian gaar,5,549,"deep comedy, new comedy",2015,2015,1,22,515
5MXRNhTFuzU3MXmtpRV0Nn,jugend brass band forum ostschweiz,5,65,british brass band,2015,2015,2,10,1764
3xOLeCztAlygVENPAZEC9U,stuart mclean,26,14730,canadian comedy,1997,1997,1,16,5586
4Nq0UKx2kC4hSZeXfN74su,trio de janeiro,11,470,violao,1993,2011,5,14,8648
5gHIkcj9qDLAEB8tXTk3kO,greg norton,1,600," blues , country , blues ",2021,2024,8,1,35
3ewd1UqC9cTejovPED15BS,heartist,25,29363,post-screamo,2012,2024,11,6,45748
2A9XAVVPAXS7bY70KsS5mS,caspar othmayr,2,55,german renaissance,2013,2013,1,11,196
0z8DCnKSfgdwV1nAQ6zdwq,lionel cartwright,8,5007,deep contemporary country,1990,2023,9,5,4058
1OkslnboNplmYH0VbCfjsT,the demon barbers,1,1162,"traditional british folk, yorkshire folk",1995,2016,5,6,330
2rjQ9QqeJOXxYbTzvbP8BF,rick moranis,34,4073,country,2006,2013,2,13,128458
5bI8XKRLWRl5f4rrOsrABi,crescent,22,2130,scenecore,2023,2024,20,1,15428
23KXQD1ow1qBCXhpL1eYIU,excruciation by silence,0,15,metal,2016,2023,2,1,1
6ZVfHxLMEIgsFel66VJxpG,robert gass,22,5255,neo-pagan,1990,2004,2,9,27182
4EDH5c8x5E958c3AUwqvlp,siobhan wilson,16,3854,"chamber folk, scottish singer-songwriter",2010,2024,12,1,7598
4wiuQi8pMd9fwJxreqT5H1,michał bajor,35,49649,"classic polish pop, poezja spiewana, sung poetry",1988,2022,20,1,59744
2PfK06M5YRS5goOd5mxt3w,troya,20,2192,vallenato moderno,2020,2021,3,2,36270
054VxUoJAoxf48TlGoWf75,fadi mohem,18,6951,experimental techno,2017,2024,12,3,13174
0cdsdfoovyENxHY5GcIOOD,nahid akhtar,14,37520,"classic pakistani pop, ghazal",2008,2022,20,17,10059
1kJnbIbIn69LLxObfoB81y,verônica sabino,27,26588,pop nacional antigas,1985,2022,10,1,33339
6kXtnINVd2em53g2gFiuqD,like a fox,0,29,rock,2008,2008,1,11,8
1l2bWFJzFqRcgxXC4jUYX5,die choking,1,1579,powerviolence,2015,2019,2,11,132
0zGt5wXkvlORfIk5tnFxAD,baggalútur,23,10545,"classic icelandic pop, icelandic pop, icelandic rock",2006,2023,20,1,24066
2UlXIWBLOjskz5esa7ec2j,faangs,30,2981," rock , pop ",2020,2023,16,1,14907
0qWdr3mxtmV6cf4YtlHcMI,symbion project,7,1634,deep downtempo fusion,2003,2024,20,1,1940
0eGRPjhS64ZOjxQsBTUd9A,divided multitude,0,1362,melodic progressive metal,2013,2019,4,1,163
15SfCKJlF1YCpsetygw1v6,the sermon,0,216,punk,2004,2012,3,12,63
0OfG3dTe7V6KEgOxnkL0zX,dekadent,0,776,slovenian metal,2006,2019,7,1,123
4fx9Bkct1QdKgccsybtgcv,zzaj,4,544,christian,1988,2015,8,3,822
1LYa1bZowp06pc6JINt8UW,miwa gemini,0,223," indie , rock ",2005,2021,7,4,86
1YStA4FlOw971K0uC8nRnH,chelan,29,9586,pop,2018,2024,20,1,79320
6iRcirHw5fwXIEJYEYcfcL,vogelfrei,26,13358,"deutschrock, german oi",1999,2012,5,6,31555
2SdK1QDmZIP2hk94rSaLl9,tops,45,137487,"chillwave, quebec indie",2012,2022,16,2,717136
17nxEt3oZte3eUuVio6W55,larry hall,20,1155,instrumental worship,1999,2022,10,1,9246
3TScZ6zJkavDy0tqoGqiCf,john grant,40,131964,"chamber pop, chamber psych",2010,2024,20,1,307345
6iZTyHbQWGzpiWoyI0zz9F,priya ragu,48,65719,zurich indie,2020,2024,20,1,993929
3wlYEOHZHxMKPAyoGC1BFz,adam skorupa,39,15388,video game music,1997,2022,13,1,218449
1MT1Wz4G9Z9EVOg4L5zZMS,tamar braxton,42,1219510,"contemporary r&b, hip pop, r&b, urban contemporary",2000,2024,18,1,394285
1nivFfWu6oXBFDNyVfFU5x,the cadillac three,48,175850,"modern country rock, modern southern rock",2012,2023,20,1,799009
1WKj0LfG2ZQXTszvdQ5yPK,laura izibor,25,25261,soul,2009,2012,4,1,45858
3uQtxIjBgrF7vGOt54useD,vorna,16,7764,"finnish metal, folk metal",2013,2023,10,1,5179
1vIEQHJ9WLEcH2SFujRLvJ,gustav neidlinger,19,758,"classical bass, wagnerian singing",1973,2021,20,38,7193
0EuvHCuLmpPHQXkiOhCyAS,rocco costa,0,470,dance,2014,2023,13,5,42
2Lum96qJp2aR12zPdNcwa0,apan anders,0,67,finlandssvenska musik,2016,2016,2,5,53
2hzL5Ko29dJLv6L5WUHj2I,uldis stabulnieks,10,1525,"classic latvian pop, latvian pop",1975,2012,3,4,4934
6DV3jpGMhaFp3YJxpawB8K,mourn,16,17211,spanish post-punk,2014,2024,20,1,5814
15aJDRh0p0R52KxrDlwsw9,random recipe,15,9488,indie quebecois,2010,2019,6,1,9246
7s0NPSWJQJOS4TNhENy85G,dj jayhood,29,7056,jersey club,2017,2024,20,1,29996
6rdVnjHQOVrtvGtxUpIoN8,steve gibbons,2,709," blues , rock , blues ",1971,1971,1,14,673
0g1XXeEKfAmPRZ52FBoKQ5,nethermancy,0,191,portuguese black metal,2003,2023,4,9,23
44g4lI3D7PWNoLUQhN43EP,sonic reunion,0,509,"neo-synthpop, swedish synth",2015,2019,3,13,114
0ZcJXldoq09BRIMl0Qh1Vm,dave koz,47,108282,"jazz saxophone, smooth jazz, smooth saxophone",1999,2022,20,14,604069
4Ki8PelNQrlgXQ1yGly8rL,graham mackenzie,3,424,scottish fiddle,2016,2023,2,10,616
2I36EjIVz3vDfROgj1MfZ3,boozoo bajou,47,106867,"downtempo, jazztronica, trip hop",2001,2024,20,1,622522
08RCPFNadNhIh0zkmExYao,maria chiara,9,557,"classical soprano, italian soprano",1969,2020,4,33,4369
1ij0jiHOjNtH6lNBNaPgst,rémi cormier,17,340,jazz,2018,2023,5,1,4901
61Zb6VjKZwWKp8J34pfOyx,quatro a zero,5,545,brazilian modern jazz,2004,2019,6,1,168
0kVJGpcieIX9NXn4eQmEWz,franz wüllner,0,16,german romanticism,2018,2018,1,22,36
5snJSEk6RRQba0Rvwlh5Ug,sedate illusion,4,158,metal,2012,2022,6,1,40
1Kh7xpEdpjGo4U7lzxwL5z,emily perry,6,10362,pop,2016,2023,16,4,3364
49tTRtQKlyAvwisPyQWb5q,stone healer,0,1020,"dissonant death metal, progressive black metal",2016,2021,2,4,97
7iMfIbYzWN2r9FJSzSiVHE,twin seas,20,5534,latinx alternative,2016,2024,18,1,17864
5vYYhG3nTdja0qE1swMOSE,stone the crowz,0,216,anarcho-punk,2015,2015,1,16,61
6P6IXsZWyS49AUbhGCvvLK,naná vasconcelos,26,38373,"bossa nova, brazilian jazz, brazilian percussion, jazz drums",1971,2015,18,4,61705
6ZkSgf32FlcMvh7IvJv0ET,captives of the void,1,382,instrumental stoner rock,2016,2020,3,1,374
0puvFXJl4HW0fTqAkIDu3Q,vincent bishop,1,138,traditional,2015,2022,12,1,132
5O2FUMAWxdTikjoCBAXrNI,mademoiselle k,36,63068,"french rock, nouvelle chanson francaise, rock independant francais",2006,2022,11,1,148543
18n689TFH36GZc8q2zh2Uc,electric elephants,0,621,rock,2015,2018,4,4,144
51RmM0SbVgCsvW86bia6yj,твоё далеко,16,2918,russian indie,2015,2024,16,1,11767
5HPu6u2rDA0f6jp51xZAEq,erika ender,34,26328," singer-songwriter , latin ",2007,2023,20,1,164060
5sBBS3CQNPDzmuTJjYwnpa,cloudy june,50,122970,alt z,2020,2023,20,1,908464
3AtUVMxegxVeWrYSD7nMOa,matt mcginn,10,1994,scottish folk,1966,1969,4,12,3082
1pM9eHQ4gyoA8ZNvMQ19MX,cerebral effusion,11,12844,"brutal death metal, euskal metal, slam death metal, spanish death metal",1998,2021,6,5,1758
0CF9CnQbK6uS8u78KVnIPv,sweet medicine,46,5985,"lo-fi jazzhop, lo-fi study",2019,2023,20,4,591692
0Cor5wxhCtEuSz85zFb9qY,imha tarikat,6,3463,turkish black metal,2019,2022,5,1,982
3gg70JN79TXhAqklizHOva,lobonabeat!,38,11109,"k-rap, korean underground rap",2019,2023,16,6,279637
5zo5f5qZekBybyX6ygiaVe,soundhacker,0,224,glitch beats,2011,2013,2,16,26
6uFDUz42zInHQ1T2JFqNrE,joyce didonato,29,23210,"classical mezzo-soprano, classical performance, opera",2012,2024,20,53,76202
